code,code_np,level,des_pt,des_en,class
3359.0,33590,5,"Outros agentes de nível intermédio da Administração Pública, para aplicação da lei e similares",Others Public Administration intermediate level agents for law enforcement and similar,2010
34,34,2,"Técnicos de nível intermédio dos serviços jurídicos, sociais, desportivos, culturais e similares","Legal, social, sport, cultural and related services intermediate level technicians",2010
341,341,3,"Técnicos de nível intermédio dos serviços jurídicos, sociais e religiosos","Legal, social and religious services intermediate level technicians",2010
3411,3411,4,Técnico de nível intermédio dos serviços jurídicos e relacionados,Legal and similar services intermediate level technician,2010
3411.0,34110,5,Técnico de nível intermédio dos serviços jurídicos e relacionados,Legal and similar services intermediate level technician,2010
3412,3412,4,Técnico de nível intermédio de apoio social,Social work intermediate level technician,2010
3412.0,34120,5,Técnico de nível intermédio de apoio social,Social work intermediate level technician,2010
3413,3413,4,Membro de ordem religiosa e técnicos de apoio religioso,Member of religious order and religious support technician,2010
3413.0,34130,5,Membro de ordem religiosa e técnicos de apoio religioso,Member of religious order and religious support technician,2010
342,342,3,Técnicos de actividade física e de desporto,Sports and fitness technicians,2010
3421,3421,4,Atletas e desportistas de competição,Athletes and sports players,2010
3421.1,34211,5,Jogador profissional de futebol,Professional footballer,2010
3421.2,34212,5,Ciclista profissional,Professional cyclist,2010
3421.3,34213,5,Outros atletas e desportistas de competição,Others athletes and sports players,2010
3422,3422,4,"Treinadores, instrutores e árbitros, de desportos","Sports coaches, instructors and referees",2010
3422.1,34221,5,Treinador de desportos,Sports coaches,2010
3422.2,34222,5,Árbitro (juiz) de desportos,Sports referee (judge),2010
3422.3,34223,5,Instrutor de desportos,Sports instructors,2010
3423,3423,4,Instrutores e monitores de actividade física e recreação,Fitness and recreation instructors and program leaders,2010
3423.0,34230,5,Instrutores e monitores de actividade física e recreação,Fitness and recreation instructors and program leaders,2010
343,343,3,"Técnicos de nível intermédio das actividades culturais, artísticas e culinárias","Artistic, cultural and culinary activities intermediate level technicians",2010
3431,3431,4,Fotógrafo,Photographer,2010
3431.0,34310,5,Fotógrafo,Photographer,2010
3432,3432,4,Decorador,Decorator,2010
3432.0,34320,5,Decorador,Decorator,2010
3433,3433,4,"Técnicos de galerias, bibliotecas, arquivos e museus","Galleries, libraries, archives and museums technicians",2010
3433.0,34330,5,"Técnicos de galerias, bibliotecas, arquivos e museus","Galleries, libraries, archives and museums technicians",2010
3434,3434,4,Chefe de cozinha,Chef,2010
3434.0,34340,5,Chefe de cozinha,Chef,2010
3435,3435,4,Outros técnicos de nível intermédio das actividades culturais e artísticas,Others artistic and cultural activities intermediate level technicians,2010
3435.1,34351,5,"Toureiro, cavaleiro tauromáquico e outros profissionais similares","Bullfighter, bullfighting rider and other similar professional",2010
3435.2,34352,5,"Outros técnicos de nível intermédio das actividades culturais e artísticas, n.e.","Others artistic and cultural activities intermediate level technicians, n.e.c.",2010
35,35,2,Técnicos das tecnologias de informação e comunicação,Information and communications technicians,2010
351,351,3,Técnicos operadores das tecnologias de informação e comunicação e de apoio aos utilizadores,Information and communications technology  operations and user support technicians,2010
3511,3511,4,Técnico operador das tecnologias de informação e comunicação (TIC),Information and communications technology (ICT) operations technician,2010
3511.0,35110,5,Técnico operador das tecnologias de informação e comunicação (TIC),Information and communications technology (ICT) operations technician,2010
3512,3512,4,Técnico de apoio aos utilizadores das tecnologias da informação e comunicação (TIC),Information and communications technology (ICT) user support technician,2010
3512.0,35120,5,Técnico de apoio aos utilizadores das tecnologias da informação e comunicação (TIC),Information and communications technology (ICT) user support technician,2010
3513,3513,4,Técnico em redes e sistemas de computadores,Computer network and systems technician,2010
3513.0,35130,5,Técnico em redes e sistemas de computadores,Computer network and systems technician,2010
3514,3514,4,Técnico da Web,Web technician,2010
3514.0,35140,5,Técnico da Web,Web technician,2010
352,352,3,Técnicos das telecomunicações e da radiodifusão,Telecommunications and broadcasting technicians,2010
3521,3521,4,Técnicos de emissões de rádio e televisão e de gravação audiovisual e de sistemas de comunicações via rádio,"Broadcasting of radio and television, audio-visual recording and  radio communications systems technicians",2010
3521.1,35211,5,Técnico de emissões de rádio,Broadcasting of radio technician,2010
3521.2,35212,5,Técnico de emissões de televisão,Broadcasting of television technician,2010
3521.3,35213,5,Técnico de gravação audiovisual,Audio-visual recording technician,2010
3521.4,35214,5,Técnico de sistemas de comunicações via rádio,Radio communications systems technician,2010
3522,3522,4,Técnico de telecomunicações,Telecommunications technician,2010
3522.0,35220,5,Técnico de telecomunicações,Telecommunications technician,2010
4,4,1,Pessoal administrativo,Clerical support workers,2010
41,41,2,"Empregados de escritório, secretários em geral e operadores de processamento de dados","Office clerks, general secretaries and data keyboard clerks",2010
411,411,3,Empregado de escritório em geral,General office clerk,2010
4110,4110,4,Empregado de escritório em geral,General office clerk,2010
4110.0,41100,5,Empregado de escritório em geral,General office clerk,2010
412,412,3,Técnico de secretariado,Secretariat technical,2010
4120,4120,4,Técnico de secretariado,Secretariat technical,2010
4120.0,41200,5,Técnico de secretariado,Secretariat technical,2010
413,413,3,Operadores de processamento de texto e dados,Keyboard operators,2010
4131,4131,4,Dactilógrafo e operador de processamento de texto,Typist and word processing operator,2010
4131.0,41310,5,Dactilógrafo e operador de processamento de texto,Typist and word processing operator,2010
4132,4132,4,Operador de registo de dados,Data entry clerk,2010
4132.0,41320,5,Operador de registo de dados,Data entry clerk,2010
42,42,2,Pessoal de apoio directo a clientes,Customer direct support staff,2010
421,421,3,"Caixas, penhoristas e similares","Tellers, pawnbrokers and related clerks",2010
4211,4211,4,Caixa bancário e similar,Bank teller and related clerks,2010
4211.0,42110,5,Caixa bancário e similar,Bank teller and related clerks,2010
4212,4212,4,Empregado de banca nos casinos e outros empregados de apostas,"Bookmaker, croupier and related gaming workers",2010
4212.0,42120,5,Empregado de banca nos casinos e outros empregados de apostas,"Bookmaker, croupier and related gaming workers",2010
4213,4213,4,Penhorista e prestamista,Pawnbroker and money-lender,2010
4213.0,42130,5,Penhorista e prestamista,Pawnbroker and money-lender,2010
4214,4214,4,Cobrador de facturas e similares,Debt-collector and related workers,2010
4214.0,42140,5,Cobrador de facturas e similares,Debt-collector and related workers,2010
422,422,3,Pessoal de recepção e de informação a clientes,Reception and client information workers,2010
4221,4221,4,Empregado das agências de viagens,Travel consultants and clerk,2010
4221.0,42210,5,Empregado das agências de viagens,Travel consultants and clerk,2010
4222,4222,4,Empregado dos centros de chamadas,Contact centre information clerk,2010
4222.0,42220,5,Empregado dos centros de chamadas,Contact centre information clerk,2010
4223,4223,4,Operador de central telefónica,Telephone switchboard operator,2010
4223.0,42230,5,Operador de central telefónica,Telephone switchboard operator,2010
4224,4224,4,Recepcionista de hotel,Hotel receptionist,2010
4224.0,42240,5,Recepcionista de hotel,Hotel receptionist,2010
4225,4225,4,Pessoal de informação administrativa,Administrative information workers,2010
4225.0,42250,5,Pessoal de informação administrativa,Administrative information workers,2010
4226,4226,4,"Recepcionista, excepto de hotel",Receptionist (excluding hotel receptionist),2010
4226.0,42260,5,"Recepcionista, excepto de hotel",Receptionist (excluding hotel receptionist),2010
4227,4227,4,Entrevistador de inquéritos e de estudos de mercado,Survey and market research interviewer,2010
4227.0,42270,5,Entrevistador de inquéritos e de estudos de mercado,Survey and market research interviewer,2010
4229,4229,4,Outro pessoal de recepção e de informação a clientes,Other reception and client information workers,2010
4229.0,42290,5,Outro pessoal de recepção e de informação a clientes,Other reception and client information workers,2010
43,43,2,"Operadores de dados, de contabilidade, estatística, de serviços financeiros e relacionados com o registo","Data, accounting, statistical, financial services and material recording operators",2010
431,431,3,"Operadores de dados, de contabilidade, estatística e serviços financeiros","Data, accounting, statistical and  financial services operators",2010
4311,4311,4,Operador de contabilidade e escrituração comercial,Accounting and bookkeeping operator,2010
4311.0,43110,5,Operador de contabilidade e escrituração comercial,Accounting and bookkeeping operator,2010
4312,4312,4,"Operador dos serviços de estatística, financeiros e seguros","Statistical, finance and insurance services operator",2010
4312.0,43120,5,"Operador dos serviços de estatística, financeiros e seguros","Statistical, finance and insurance services operator",2010
4313,4313,4,Operador de dados de processamento de pagamentos,Payments data processing operator,2010
4313.0,43130,5,Operador de dados de processamento de pagamentos,Payments data processing operator,2010
432,432,3,"Empregados de aprovisionamento, armazém, de serviços de apoio à produção e transportes","Supply, warehouse, production support services and transport clerks",2010
4321,4321,4,Empregados de aprovisionamento e armazém,Supply and warehouse clerks,2010
4321.1,43211,5,Empregado de aprovisionamento,Supply clerk,2010
4321.2,43212,5,Empregado de armazém,Warehouse clerk,2010
4322,4322,4,Empregado de serviços de apoio à produção,Production support services clerk,2010
4322.0,43220,5,Empregado de serviços de apoio à produção,Production support services clerk,2010
4323,4323,4,Empregado de controlo de registo dos serviços de transporte,Register control of transport services clerk,2010
4323.1,43231,5,Controlador de transportes terrestres de passageiros,Passenger land transport controller,2010
4323.2,43232,5,Controlador de transportes terrestres de mercadorias,Freight transport by road controller,2010
4323.3,43233,5,Empregado de controlo dos serviços de transportes aéreos e marítimos,Air and water transport controller,2010
44,44,2,Outro pessoal de apoio de tipo administrativo,Other clerical support workers,2010
441,441,3,Outro pessoal de apoio de tipo administrativo,Other clerical support workers,2010
4411,4411,4,Empregado de biblioteca,Library clerk,2010
4411.0,44110,5,Empregado de biblioteca,Library clerk,2010
4412,4412,4,Carteiro e similares,Postman and similar,2010
4412.0,44120,5,Carteiro e similares,Postman and similar,2010
4413,4413,4,"Codificador, revisor de provas e similares","Coding, proof-reading and related clerks",2010
4413.0,44130,5,"Codificador, revisor de provas e similares","Coding, proof-reading and related clerks",2010
4414,4414,4,Escrivão e similares,Scribe and related workers,2010
4414.0,44140,5,Escrivão e similares,Scribe and related workers,2010
4415,4415,4,Classificador arquivista,Classifier archivist,2010
4415.0,44150,5,Classificador arquivista,Classifier archivist,2010
4416,4416,4,Empregado de serviço de pessoal,Personnel clerk,2010
4416.0,44160,5,Empregado de serviço de pessoal,Personnel clerk,2010
4419,4419,4,"Outro pessoal de apoio de tipo administrativo, n.e.",Other clerical support workers n.e.c.,2010
4419.0,44190,5,"Outro pessoal de apoio de tipo administrativo, n.e.",Other clerical support workers n.e.c.,2010
5,5,1,"Trabalhadores dos serviços pessoais, de protecção e segurança e vendedores","Personal service, protection and safety workers and salespersons",2010
51,51,2,Trabalhadores dos serviços pessoais,Personal service workers,2010
511,511,3,"Assistentes de viagem, cobradores e guias intérpretes","Travel attendants, conductors and guides",2010
5111,5111,4,Assistentes de viagem e comissários,Travel attendants and travel stewards,2010
5111.0,51110,5,Assistentes de viagem e comissários,Travel attendants and travel stewards,2010
5112,5112,4,Fiscal e cobrador de transportes públicos,Public transport inspector and conductor,2010
5112.0,51120,5,Fiscal e cobrador de transportes públicos,Public transport inspector and conductor,2010
5113,5113,4,Guia intérprete,Travel guide,2010
5113.0,51130,5,Guia intérprete,Travel guide,2010
512,512,3,Cozinheiro,Cook,2010
5120,5120,4,Cozinheiro,Cook,2010
5120.0,51200,5,Cozinheiro,Cook,2010
513,513,3,Empregados de mesa e bar,Waiters and bartenders,2010
5131,5131,4,Empregado de mesa,Waiter,2010
5131.0,51310,5,Empregado de mesa,Waiter,2010
5132,5132,4,Empregado de bar,Bartender,2010
5132.0,51320,5,Empregado de bar,Bartender,2010
514,514,3,"Cabeleireiros, esteticistas e similares","Hairdressers, beauticians and related workers",2010
5141,5141,4,Cabeleireiro e barbeiro,Hairdresser,2010
5141.0,51410,5,Cabeleireiro e barbeiro,Hairdresser,2010
5142,5142,4,Esteticistas e trabalhadores similares,Beauticians and related workers,2010
5142.1,51421,5,Esteticista,Beautician,2010
5142.2,51422,5,Massagista de estética,Aesthétic masseur,2010
5142.3,51423,5,"Manicura, pedicura e calista","Manicure, pedicure and chiropodist",2010
5142.4,51424,5,Outros trabalhadores similares aos esteticistas,Others workers similar to beauticians,2010
515,515,3,Governante doméstico e encarregados de limpeza e de trabalhos domésticos,Domestic housekeeper and cleaning and housekeeping supervisors,2010
5151,5151,4,"Encarregado de limpeza e de trabalhos domésticos em escritórios, hotéis e outros estabelecimentos","Cleaning and housekeeping supervisor in offices, hotels and other establishments",2010
5151.0,51510,5,"Encarregado de limpeza e de trabalhos domésticos em escritórios, hotéis e outros estabelecimentos","Cleaning and housekeeping supervisor in offices, hotels and other establishments",2010
5152,5152,4,Governante doméstico,Domestic housekeeper,2010
5152.0,51520,5,Governante doméstico,Domestic housekeeper,2010
5153,5153,4,Porteiro de edifícios,Building caretaker,2010
5153.0,51530,5,Porteiro de edifícios,Building caretaker,2010
516,516,3,Outros trabalhadores dos serviços pessoais,Other personal services workers,2010
5161,5161,4,"Astrólogos, adivinhadores e similares","Astrologers, soothsayers and related workers",2010
5161.1,51611,5,Astrólogo,Astrologer,2010
5161.2,51612,5,Adivinhador e similares,Soothsayer and related workers,2010
5162,5162,4,Pessoal de companhia e ajudantes de quarto,Companions and valets,2010
5162.0,51620,5,Pessoal de companhia e ajudantes de quarto,Companions and valets,2010
5163,5163,4,Agentes funerários e embalsamadores,Undertakers and embalmers,2010
5163.1,51631,5,Agente funerário,Undertaker,2010
5163.2,51632,5,Embalsamador,Embalmer,2010
5164,5164,4,Prestador de cuidados a animais,Pet groomers and animal care worker,2010
5164.0,51640,5,Prestador de cuidados a animais,Pet groomers and animal care worker,2010
5165,5165,4,Instrutor de condução,Driving instructor,2010
5165.0,51650,5,Instrutor de condução,Driving instructor,2010
5169,5169,4,"Outros trabalhadores dos serviços pessoais, n.e.",Others personal services workers n.e.c.,2010
5169.0,51690,5,"Outros trabalhadores dos serviços pessoais, n.e.",Others personal services workers n.e.c.,2010
52,52,2,Vendedores,Salespersons,2010
521,521,3,Vendedores ambulantes e em mercados,Street and market salespersons,2010
5211,5211,4,Vendedor em quiosque e em mercados,Stall and market salesperson,2010
5211.0,52110,5,Vendedor em quiosque e em mercados,Stall and market salesperson,2010
5212,5212,4,Vendedor ambulante de produtos alimentares,Street food salesperson,2010
5212.0,52120,5,Vendedor ambulante de produtos alimentares,Street food salesperson,2010
522,522,3,Vendedores em lojas,Shop salespersons,2010
5221,5221,4,Comerciante de loja (estabelecimento),Shop (establishment) keeper,2010
5221.0,52210,5,Comerciante de loja (estabelecimento),Shop (establishment) keeper,2010
5222,5222,4,Encarregado de loja (estabelecimento),Shop (establishment) supervisor,2010
5222.0,52220,5,Encarregado de loja (estabelecimento),Shop (establishment) supervisor,2010
5223,5223,4,Vendedor em loja (estabelecimento),Shop (establishment)  sales assistant,2010
5223.0,52230,5,Vendedor em loja (estabelecimento),Shop (establishment)  sales assistant,2010
523,523,3,Operadores de caixa e venda de bilhetes,Cashiers and ticket clerks,2010
5230,5230,4,Operadores de caixa e venda de bilhetes,Cashiers and ticket clerks,2010
5230.1,52301,5,Operador de caixa,Cashier,2010
5230.2,52302,5,Bilheteiro,Ticket clerk,2010
524,524,3,Outros trabalhadores relacionados com vendas,Other sales workers,2010
5241,5241,4,Manequim e outros modelos,Fashion and other models,2010
5241.0,52410,5,Manequim e outros modelos,Fashion and other models,2010
5242,5242,4,Demonstrador,Sales demonstrator,2010
5242.0,52420,5,Demonstrador,Sales demonstrator,2010
5243,5243,4,Vendedor ao domicílio,Door to door salesperson,2010
5243.0,52430,5,Vendedor ao domicílio,Door to door salesperson,2010
5244,5244,4,Vendedor de centros de contacto,Contact centre salesperson,2010
5244.0,52440,5,Vendedor de centros de contacto,Contact centre salesperson,2010
5245,5245,4,Assistente de estação de serviço ao condutor,Service station attendant,2010
5245.0,52450,5,Assistente de estação de serviço ao condutor,Service station attendant,2010
5246,5246,4,Assistente de venda de alimentos ao balcão,Food service counter attendant,2010
5246.0,52460,5,Assistente de venda de alimentos ao balcão,Food service counter attendant,2010
5249,5249,4,"Outros trabalhadores relacionados com vendas, n.e.",Others sales workers n.e.c.,2010
5249.0,52490,5,"Outros trabalhadores relacionados com vendas, n.e.",Others sales workers n.e.c.,2010
53,53,2,Trabalhadores dos cuidados pessoais e similares,Personal care  and similar workers,2010
531,531,3,Auxiliares de educadores de infância e de professores,Child care workers and teachers' aides,2010
5311,5311,4,Auxiliar de cuidados de crianças,Child care worker,2010
5311.0,53110,5,Auxiliar de cuidados de crianças,Child care worker,2010
5312,5312,4,Auxiliar de professor,Teachers' aide,2010
5312.0,53120,5,Auxiliar de professor,Teachers' aide,2010
532,532,3,Trabalhadores de cuidados pessoais nos serviços de saúde,Personal care workers in health services,2010
5321,5321,4,Auxiliar de saúde,Health care assistant,2010
5321.0,53210,5,Auxiliar de saúde,Health care assistant,2010
5322,5322,4,Ajudante familiar,Home-based personal care worker,2010
5322.0,53220,5,Ajudante familiar,Home-based personal care worker,2010
5329,5329,4,Outros trabalhadores dos cuidados pessoais e similares nos serviços de saúde,Others personal care workers in health services,2010
5329.0,53290,5,Outros trabalhadores dos cuidados pessoais e similares nos serviços de saúde,Others personal care workers in health services,2010
54,54,2,Pessoal dos serviços de protecção e segurança,Protective and safety services workers,2010
541,541,3,Pessoal dos serviços de protecção e segurança,Protective and safety services workers,2010
5411,5411,4,Bombeiro,Fire-fighter,2010
5411.0,54110,5,Bombeiro,Fire-fighter,2010
5412,5412,4,"Agentes da PSP,  Polícia Marítima, Polícia Municipal, sargentos e guardas da GNR","PSP, Maritime Police, Municipal Police agents, GNR sergeants and guards",2010
5412.1,54121,5,Sargentos da Guarda Nacional Republicana,Republican National Guard sergeants,2010
5412.2,54122,5,Guardas da Guarda Nacional Republicana,Republican National Guard guards,2010
5412.3,54123,5,Agente de Polícia de Segurança Pública,Public Security Police agent,2010
5412.4,54124,5,Agente de Polícia Marítima,Maritime Police agent,2010
5412.5,54125,5,Agente de Polícia Municipal,Municipal Police agent,2010
5412.6,54126,5,Outros agentes de polícia,Others police agents,2010
5413,5413,4,Guarda dos serviços prisionais,Prison services guard,2010
5413.0,54130,5,Guarda dos serviços prisionais,Prison services guard,2010
5414,5414,4,"Segurança (vigilante privado), porteiros e similares","Security guard (private vigilant), doorkeepers and similar",2010
5414.1,54141,5,Porteiro de hotelaria,Hotel doorkeeper,2010
5414.2,54142,5,"Segurança (vigilante privado), outros porteiros e similares","Security guard (private vigilant), others doorkeepers and similar",2010
5419,5419,4,Outro pessoal dos serviços de protecção e segurança,Other protective and safety services workers,2010
5419.0,54190,5,Outro pessoal dos serviços de protecção e segurança,Other protective and safety services workers,2010
6,6,1,"Agricultores e trabalhadores qualificados da agricultura, da pesca e da floresta","Farmers and skilled agricultural, fishery and forestry workers",2010
61,61,2,"Agricultores e trabalhadores qualificados da agricultura e produção animal, orientados para o mercado",Market-oriented farmers and skilled agricultural and farming of animals workers,2010
611,611,3,Agricultores e trabalhadores qualificados de culturas agrícolas de mercado,Market crop farmers and skilled agricultural workers,2010
6111,6111,4,Agricultor e trabalhador qualificado de cereais e outras culturas extensivas,Cereals and other extensive crops farmer and skilled worker,2010
6111.0,61110,5,Agricultor e trabalhador qualificado de cereais e outras culturas extensivas,Cereals and other extensive crops farmer and skilled worker,2010
6112,6112,4,Agricultor e trabalhador qualificado de culturas de árvores e arbustos,Tree and shrub crop farmer and skilled worker,2010
6112.0,61120,5,Agricultor e trabalhador qualificado de culturas de árvores e arbustos,Tree and shrub crop farmer and skilled worker,2010
6113,6113,4,"Agricultor e trabalhador qualificado, da horticultura, floricultura, de viveiros e jardins","Horticultural, floricultural , gardens and nursery farmer and skilled worker",2010
6113.1,61131,5,Agricultor e trabalhador qualificado da horticultura,Horticultural farmer and skilled worker,2010
6113.2,61132,5,Floricultor,Floriculturist,2010
6113.3,61133,5,Viveirista,Nurseryman,2010
6113.4,61134,5,Trabalhador qualificado da jardinagem,Gardening skilled worker,2010
6114,6114,4,Agricultor e trabalhador qualificado de culturas agrícolas mistas,Mixed crop farmer and skilled worker,2010
6114.0,61140,5,Agricultor e trabalhador qualificado de culturas agrícolas mistas,Mixed crop farmer and skilled worker,2010
612,612,3,Produtores e trabalhadores qualificados na criação animal,Farming of animals producers and skilled workers,2010
6121,6121,4,Produtores e trabalhadores qualificados na produção animal de carne e de leite,Livestock and dairy producers and skilled workers,2010
6121.1,61211,5,Produtor e trabalhador qualificado na produção de bovinos,Cattle producer and skilled worker,2010
6121.2,61212,5,Produtor e trabalhador qualificado na produção de ovinos e caprinos,Sheep and goats producer and skilled worker,2010
6121.3,61213,5,Produtor e trabalhador qualificado na produção de suinos,Swine producer and skilled worker,2010
6121.4,61214,5,Produtor e trabalhador qualificado na produção de outros animais de carne,Others livestock producer and skilled worker,2010
6122,6122,4,Avicultor e trabalhador qualificado da avicultura,Poultry producer and skilled worker,2010
6122.0,61220,5,Avicultor e trabalhador qualificado da avicultura,Poultry producer and skilled worker,2010
6123,6123,4,Apicultor e sericicultor,Apiarist and sericulturist,2010
6123.1,61231,5,Apicultor e trabalhador qualificado da apicultura,Apiarist and beekeeping skilled worker,2010
6123.2,61232,5,Sericicultor e trabalhador qualificado da sericicultura,Sericulturist and sericulture skilled worker,2010
6129,6129,4,Outros produtores e trabalhadores qualificados da criação animal,Others animal producers and skilled workers,2010
6129.0,61290,5,Outros produtores e trabalhadores qualificados da criação animal,Others animal producers and skilled workers,2010
613,613,3,"Agricultor e trabalhador qualificado da agricultura e produção animal combinadas, orientados para o mercado",Market-oriented mixed crop and farming of animals farmer and skilled worker,2010
6130,6130,4,"Agricultor e trabalhador qualificado da agricultura e produção animal combinadas, orientados para o mercado",Market-oriented mixed crop and farming of animals farmer and skilled worker,2010
6130.0,61300,5,"Agricultor e trabalhador qualificado da agricultura e produção animal combinadas, orientados para o mercado",Market-oriented mixed crop and farming of animals farmer and skilled worker,2010
62,62,2,"Trabalhadores qualificados da floresta, pesca e caça, orientados para o mercado","Market-oriented skilled forestry, fishery and hunting workers",2010
621,621,3,Trabalhadores qualificados da floresta e similares,Forestry and related skilled workers,2010
6210,6210,4,Trabalhadores qualificados da floresta e similares,Forestry and related skilled workers,2010
6210.1,62101,5,Motosserrista,Chainsaw,2010
6210.2,62102,5,Sapador florestal,Forestry sapper,2010
6210.3,62103,5,Outros trabalhadores qualificados da floresta e similares,Others forestry and related skilled workers,2010
622,622,3,Trabalhadores qualificados da aquicultura e das pescas; caçador (inclui com armadilha),Aquaculture and fishery skilled workers; hunters and trappers,2010
6221,6221,4,Aquicultores (aquacultores) e trabalhadores qualificados da aquicultura,Fish farmers and aquaculture skilled workers,2010
6221.1,62211,5,Aquicultor (aquacultor) e trabalhador qualificado de aquicultura de águas interiores,Inland water fish farmers and aquaculture skilled worker,2010
6221.2,62212,5,Aquicultor (aquacultor) e trabalhador qualificado de aquicultura de águas marítimas,Sea water fish farmers and aquaculture skilled worker,2010
6222,6222,4,Pescadores e trabalhadores qualificados da pesca em águas costeiras e interiores,Inland and coastal waters fishermans and fishery skilled workers,2010
6222.1,62221,5,Pescador de águas interiores,Inland water fisherman,2010
6222.2,62222,5,"Mestre, contramestre e arrais, de pesca marítima costeira","Coastal waters fishing boatswain, foremanship and skipper",2010
6222.3,62223,5,"Pescador e marinheiro pescador, de pesca marítima costeira",Coastal waters fishing fisherman and sailor fisherman,2010
6222.4,62224,5,Outros trabalhadores qualificados de pesca de águas interiores,Others inland waters fishing skilled workers,2010
6222.5,62225,5,Outros trabalhadores qualificados de pesca marítima costeira,Others coastal waters fishing skilled workers,2010
6223,6223,4,Pescadores e trabalhadores qualificados da pesca do largo (alto mar),Deep-sea fishermans and fishery skilled workers,2010
6223.1,62231,5,"Mestre, contramestre e arrais, de pesca marítima do largo","Deep-sea fishing boatswain, foremanship and skipper",2010
6223.2,62232,5,"Pescador e marinheiro pescador, de pesca marítima do largo",Deep-sea fishing fisherman and sailor fisherman,2010
6223.3,62233,5,Outros trabalhadores qualificados da pesca marítima do largo,Others deep-sea fishing skilled workers,2010
6224,6224,4,Caçador qualificado (inclui com armadilhas) orientado para o mercado,Market-oriented hunter and trapper,2010
6224.0,62240,5,Caçador qualificado (inclui com armadilhas) orientado para o mercado,Market-oriented hunter and trapper,2010
63,63,2,"Agricultores, criadores de animais, pescadores, caçadores e colectores, de subsistência","Subsistence farmers, fishers, hunters and gatherers",2010
631,631,3,Agricultor de subsistência,Subsistence crop farmer,2010
6310,6310,4,Agricultor de subsistência,Subsistence crop farmer,2010
6310.0,63100,5,Agricultor de subsistência,Subsistence crop farmer,2010
632,632,3,Criador de animais de subsistência,Subsistence livestock farmer,2010
6320,6320,4,Criador de animais de subsistência,Subsistence livestock farmer,2010
6320.0,63200,5,Criador de animais de subsistência,Subsistence livestock farmer,2010
633,633,3,"Agricultor e criador de animais de produção combinada, de subsistência",Subsistence mixed crop and livestock farmer,2010
6330,6330,4,"Agricultor e criador de animais de produção combinada, de subsistência",Subsistence mixed crop and livestock farmer,2010
6330.0,63300,5,"Agricultor e criador de animais de produção combinada, de subsistência",Subsistence mixed crop and livestock farmer,2010
634,634,3,"Pescador, caçador e colector, de subsistência","Subsistence fisher, hunter, trapper and gatherer",2010
6340,6340,4,"Pescador, caçador e colector, de subsistência","Subsistence fisher, hunter, trapper and gatherer",2010
6340.0,63400,5,"Pescador, caçador e colector, de subsistência","Subsistence fisher, hunter, trapper and gatherer",2010
7,7,1,"Trabalhadores qualificados da indústria, construção e artífices",Industry and construction skilled workers and craftsman,2010
71,71,2,"Trabalhadores qualificados da construção e similares, excepto electricista","Building and related trades skilled workers, excluding electricians",2010
711,711,3,Trabalhadores qualificados da construção das estruturas básicas e similares,Building frame and related trades skilled workers,2010
7111,7111,4,Construtor de casas rudimentares,Rudimentary house builder,2010
7111.0,71110,5,Construtor de casas rudimentares,Rudimentary house builder,2010
7112,7112,4,"Pedreiro, calceteiro e assentador de refractários","Bricklayer, mason pavior and refractory bricklayer",2010
7112.1,71121,5,Pedreiro,Bricklayer,2010
7112.2,71122,5,Calceteiro,Mason pavior,2010
7112.3,71123,5,Assentador de refractários,Refractory bricklayer,2010
7113,7113,4,"Trabalhadores da pedra, canteiros e similares","Stone workers, stonemasons and similar",2010
7113.1,71131,5,Polidor de pedra,Stone polisher,2010
7113.2,71132,5,Canteiro,Stonemason,2010
7113.3,71133,5,Outros trabalhadores qualificados da pedra e similares,Others stone and similar skilled workers,2010
7114,7114,4,Trabalhadores de betão armado e similares,Concrete  and related workers,2010
7114.1,71141,5,Cimenteiro,Reinforcement concreter,2010
7114.2,71142,5,Armador de ferro,Steel fixer,2010
7114.3,71143,5,Montador de alvenarias e de pré-esforçados,Masonry and prestressed assembler,2010
7114.4,71144,5,Outros trabalhadores qualificados em betão armado e similares,Others concrete  and related workers,2010
7115,7115,4,Carpinteiros e similares,Carpenters and joiners,2010
7115.1,71151,5,Carpinteiro de limpos e de tosco,Clean and rough carpenter,2010
7115.2,71152,5,Carpinteiro naval,Ship joiner,2010
7115.3,71153,5,Outros carpinteiros e similares,Others carpenters and joiners,2010
7119,7119,4,Outros trabalhadores qualificados da construção das estruturas básicas e similares,Others building frame and related trades workers,2010
7119.1,71191,5,Montador de andaimes,Scaffolder,2010
7119.2,71192,5,Espalhador de betuminosos,Mastic asphalter,2010
7119.3,71193,5,"Outros trabalhadores qualificados da construção de estruturas básicas e similares, n.e.","Others building frame and related trades workers, n.e.c.",2010
712,712,3,Trabalhadores qualificados em acabamentos da construção e similares,Building finishers and related trades workers,2010
7121,7121,4,Colocador de telhados e de coberturas,Roof tiler and cover,2010
7121.0,71210,5,Colocador de telhados e de coberturas,Roof tiler and cover,2010
7122,7122,4,Assentadores de revestimentos e ladrilhadores,Floor layers and tile setters,2010
7122.1,71221,5,Assentador de tacos e afagador de madeira,Parquetry worker and wood sanded,2010
7122.2,71222,5,Ladrilhador,Floor and wall tiler,2010
7122.3,71223,5,Outros assentadores de revestimentos,Others floor layers and tile setters,2010
7123,7123,4,Estucador,Plasterer,2010
7123.0,71230,5,Estucador,Plasterer,2010
